Category,Value,Timestamp
Category 1,47,2121-12-29
Category 2,65,2121-12-30
Category 3,98,2121-12-31
Category 4,56,2122-01-01
Category 0,100,2122-01-02
Category 1,67,2122-01-03
Category 2,93,2122-01-04
Category 3,16,2122-01-05
Category 4,91,2122-01-06
Category 0,56,2122-01-07
Category 1,68,2122-01-08
Category 2,88,2122-01-09
Category 3,17,2122-01-10
Category 4,91,2122-01-11
Category 0,37,2122-01-12
Category 1,56,2122-01-13
Category 2,93,2122-01-14
Category 3,45,2122-01-15
Category 4,16,2122-01-16
Category 0,19,2122-01-17
Category 1,23,2122-01-18
Category 2,35,2122-01-19
Category 3,58,2122-01-20
Category 4,85,2122-01-21
Category 0,40,2122-01-22
Category 1,83,2122-01-23
Category 2,28,2122-01-24
Category 3,67,2122-01-25
Category 4,81,2122-01-26
Category 0,67,2122-01-27
Category 1,25,2122-01-28
Category 2,30,2122-01-29
Category 3,36,2122-01-30
Category 4,10,2122-01-31
Category 0,30,2122-02-01
Category 1,23,2122-02-02
Category 2,38,2122-02-03
Category 3,77,2122-02-04
Category 4,42,2122-02-05
Category 0,46,2122-02-06
Category 1,60,2122-02-07
Category 2,36,2122-02-08
Category 3,30,2122-02-09
Category 4,46,2122-02-10
Category 0,48,2122-02-11
Category 1,38,2122-02-12
Category 2,59,2122-02-13
Category 3,18,2122-02-14
Category 4,90,2122-02-15
Category 0,33,2122-02-16
Category 1,13,2122-02-17
Category 2,59,2122-02-18
Category 3,79,2122-02-19
Category 4,48,2122-02-20
Category 0,60,2122-02-21
Category 1,10,2122-02-22
Category 2,79,2122-02-23
Category 3,32,2122-02-24
Category 4,42,2122-02-25
Category 0,97,2122-02-26
Category 1,13,2122-02-27
Category 2,13,2122-02-28
Category 3,75,2122-03-01
Category 4,94,2122-03-02
Category 0,80,2122-03-03
Category 1,51,2122-03-04
Category 2,83,2122-03-05
Category 3,42,2122-03-06
Category 4,10,2122-03-07
Category 0,16,2122-03-08
Category 1,93,2122-03-09
Category 2,92,2122-03-10
Category 3,22,2122-03-11
Category 4,57,2122-03-12
Category 0,23,2122-03-13
Category 1,20,2122-03-14
Category 2,33,2122-03-15
Category 3,54,2122-03-16
Category 4,40,2122-03-17
Category 0,41,2122-03-18
Category 1,14,2122-03-19
Category 2,15,2122-03-20
Category 3,72,2122-03-21
Category 4,53,2122-03-22
Category 0,50,2122-03-23
Category 1,37,2122-03-24
Category 2,10,2122-03-25
Category 3,18,2122-03-26
Category 4,30,2122-03-27
Category 0,24,2122-03-28
Category 1,74,2122-03-29
Category 2,95,2122-03-30
Category 3,62,2122-03-31
Category 4,17,2122-04-01
Category 0,80,2122-04-02
Category 1,97,2122-04-03
Category 2,52,2122-04-04
Category 3,53,2122-04-05
Category 4,56,2122-04-06
Category 0,97,2122-04-07
Category 1,16,2122-04-08
Category 2,41,2122-04-09
Category 3,42,2122-04-10
Category 4,45,2122-04-11
Category 0,74,2122-04-12
Category 1,78,2122-04-13
Category 2,89,2122-04-14
Category 3,28,2122-04-15
Category 4,17,2122-04-16
Category 0,41,2122-04-17
Category 1,76,2122-04-18
Category 2,97,2122-04-19
Category 3,88,2122-04-20
Category 4,71,2122-04-21
Category 0,45,2122-04-22
Category 1,77,2122-04-23
Category 2,64,2122-04-24
Category 3,62,2122-04-25
Category 4,54,2122-04-26
Category 0,89,2122-04-27
Category 1,12,2122-04-28
Category 2,63,2122-04-29
Category 3,80,2122-04-30
Category 4,89,2122-05-01
Category 0,17,2122-05-02
Category 1,42,2122-05-03
Category 2,60,2122-05-04
Category 3,74,2122-05-05
Category 4,63,2122-05-06
Category 0,84,2122-05-07
Category 1,67,2122-05-08
Category 2,39,2122-05-09
Category 3,46,2122-05-10
Category 4,68,2122-05-11
Category 0,96,2122-05-12
Category 1,53,2122-05-13
Category 2,70,2122-05-14
Category 3,61,2122-05-15
Category 4,40,2122-05-16
Category 0,48,2122-05-17
Category 1,76,2122-05-18
Category 2,27,2122-05-19
Category 3,30,2122-05-20
Category 4,36,2122-05-21
Category 0,87,2122-05-22
Category 1,24,2122-05-23
Category 2,66,2122-05-24
Category 3,80,2122-05-25
Category 4,51,2122-05-26
Category 0,73,2122-05-27
Category 1,75,2122-05-28
Category 2,25,2122-05-29
Category 3,79,2122-05-30
Category 4,42,2122-05-31
Category 0,32,2122-06-01
Category 1,18,2122-06-02
Category 2,59,2122-06-03
Category 3,11,2122-06-04
Category 4,34,2122-06-05
Category 0,25,2122-06-06
Category 1,66,2122-06-07
Category 2,56,2122-06-08
Category 3,24,2122-06-09
Category 4,44,2122-06-10
Category 0,85,2122-06-11
Category 1,16,2122-06-12
Category 2,46,2122-06-13
Category 3,89,2122-06-14
Category 4,82,2122-06-15
Category 0,50,2122-06-16
Category 1,82,2122-06-17
Category 2,86,2122-06-18
Category 3,17,2122-06-19
Category 4,49,2122-06-20
Category 0,99,2122-06-21
Category 1,60,2122-06-22
Category 2,53,2122-06-23
Category 3,22,2122-06-24
Category 4,75,2122-06-25
Category 0,91,2122-06-26
Category 1,39,2122-06-27
Category 2,65,2122-06-28
Category 3,95,2122-06-29
Category 4,39,2122-06-30
Category 0,100,2122-07-01
Category 1,11,2122-07-02
Category 2,66,2122-07-03
Category 3,57,2122-07-04
Category 4,37,2122-07-05
Category 0,92,2122-07-06
Category 1,63,2122-07-07
Category 2,42,2122-07-08
Category 3,47,2122-07-09
Category 4,92,2122-07-10
Category 0,32,2122-07-11
Category 1,31,2122-07-12
Category 2,37,2122-07-13
Category 3,26,2122-07-14
Category 4,39,2122-07-15
Category 0,16,2122-07-16
Category 1,65,2122-07-17
Category 2,53,2122-07-18
Category 3,88,2122-07-19
Category 4,24,2122-07-20
Category 0,93,2122-07-21
Category 1,50,2122-07-22
Category 2,73,2122-07-23
Category 3,84,2122-07-24
Category 4,10,2122-07-25
Category 0,37,2122-07-26
Category 1,20,2122-07-27
Category 2,18,2122-07-28
Category 3,47,2122-07-29
Category 4,15,2122-07-30
Category 0,84,2122-07-31
Category 1,16,2122-08-01
Category 2,70,2122-08-02
Category 3,51,2122-08-03
Category 4,82,2122-08-04
Category 0,19,2122-08-05
Category 1,19,2122-08-06
Category 2,93,2122-08-07
Category 3,30,2122-08-08
Category 4,85,2122-08-09
Category 0,15,2122-08-10
Category 1,58,2122-08-11
Category 2,30,2122-08-12
Category 3,76,2122-08-13
Category 4,72,2122-08-14
Category 0,72,2122-08-15
Category 1,85,2122-08-16
Category 2,32,2122-08-17
Category 3,24,2122-08-18
Category 4,92,2122-08-19
Category 0,55,2122-08-20
Category 1,29,2122-08-21
Category 2,86,2122-08-22
Category 3,24,2122-08-23
Category 4,14,2122-08-24
Category 0,25,2122-08-25
Category 1,85,2122-08-26
Category 2,14,2122-08-27
Category 3,48,2122-08-28
Category 4,83,2122-08-29
Category 0,53,2122-08-30
Category 1,26,2122-08-31
Category 2,76,2122-09-01
Category 3,64,2122-09-02
Category 4,83,2122-09-03
Category 0,82,2122-09-04
Category 1,20,2122-09-05
Category 2,67,2122-09-06
Category 3,16,2122-09-07
Category 4,25,2122-09-08
Category 0,82,2122-09-09
Category 1,64,2122-09-10
Category 2,67,2122-09-11
Category 3,65,2122-09-12
Category 4,68,2122-09-13
Category 0,47,2122-09-14
Category 1,17,2122-09-15
Category 2,22,2122-09-16
Category 3,96,2122-09-17
Category 4,17,2122-09-18
Category 0,59,2122-09-19
Category 1,26,2122-09-20
Category 2,80,2122-09-21
Category 3,79,2122-09-22
Category 4,76,2122-09-23
Category 0,72,2122-09-24
Category 1,69,2122-09-25
Category 2,62,2122-09-26
Category 3,80,2122-09-27
Category 4,77,2122-09-28
Category 0,21,2122-09-29
Category 1,64,2122-09-30
Category 2,27,2122-10-01
Category 3,67,2122-10-02
Category 4,56,2122-10-03
Category 0,49,2122-10-04
Category 1,72,2122-10-05
Category 2,64,2122-10-06
Category 3,88,2122-10-07
Category 4,93,2122-10-08
Category 0,71,2122-10-09
Category 1,56,2122-10-10
Category 2,45,2122-10-11
Category 3,60,2122-10-12
Category 4,68,2122-10-13
Category 0,26,2122-10-14
Category 1,99,2122-10-15
Category 2,15,2122-10-16
Category 3,54,2122-10-17
Category 4,89,2122-10-18
Category 0,50,2122-10-19
Category 1,69,2122-10-20
Category 2,74,2122-10-21
Category 3,47,2122-10-22
Category 4,98,2122-10-23
Category 0,44,2122-10-24
Category 1,55,2122-10-25
Category 2,59,2122-10-26
Category 3,52,2122-10-27
Category 4,66,2122-10-28
Category 0,64,2122-10-29
Category 1,56,2122-10-30
Category 2,62,2122-10-31
Category 3,29,2122-11-01
Category 4,27,2122-11-02
Category 0,58,2122-11-03
Category 1,80,2122-11-04
Category 2,86,2122-11-05
Category 3,94,2122-11-06
Category 4,60,2122-11-07
Category 0,73,2122-11-08
Category 1,89,2122-11-09
Category 2,87,2122-11-10
Category 3,57,2122-11-11
Category 4,46,2122-11-12
Category 0,37,2122-11-13
Category 1,94,2122-11-14
Category 2,57,2122-11-15
Category 3,82,2122-11-16
Category 4,44,2122-11-17
Category 0,11,2122-11-18
Category 1,67,2122-11-19
Category 2,64,2122-11-20
Category 3,57,2122-11-21
Category 4,10,2122-11-22
Category 0,26,2122-11-23
Category 1,60,2122-11-24
Category 2,79,2122-11-25
Category 3,93,2122-11-26
Category 4,38,2122-11-27
Category 0,20,2122-11-28
Category 1,99,2122-11-29
Category 2,38,2122-11-30
Category 3,47,2122-12-01
Category 4,70,2122-12-02
Category 0,87,2122-12-03
Category 1,23,2122-12-04
Category 2,97,2122-12-05
Category 3,29,2122-12-06
Category 4,78,2122-12-07
Category 0,24,2122-12-08
Category 1,92,2122-12-09
Category 2,84,2122-12-10
Category 3,67,2122-12-11
Category 4,15,2122-12-12
Category 0,53,2122-12-13
Category 1,25,2122-12-14
Category 2,89,2122-12-15
Category 3,18,2122-12-16
Category 4,75,2122-12-17
Category 0,89,2122-12-18
Category 1,79,2122-12-19
Category 2,70,2122-12-20
Category 3,64,2122-12-21
Category 4,60,2122-12-22
Category 0,98,2122-12-23
Category 1,74,2122-12-24
Category 2,84,2122-12-25
Category 3,78,2122-12-26
Category 4,79,2122-12-27
Category 0,70,2122-12-28
Category 1,52,2122-12-29
Category 2,37,2122-12-30
Category 3,100,2122-12-31
Category 4,32,2123-01-01
Category 0,35,2123-01-02
Category 1,76,2123-01-03
Category 2,71,2123-01-04
Category 3,22,2123-01-05
Category 4,71,2123-01-06
Category 0,25,2123-01-07
Category 1,81,2123-01-08
Category 2,73,2123-01-09
Category 3,61,2123-01-10
Category 4,13,2123-01-11
Category 0,30,2123-01-12
Category 1,85,2123-01-13
Category 2,58,2123-01-14
Category 3,71,2123-01-15
Category 4,53,2123-01-16
Category 0,10,2123-01-17
Category 1,19,2123-01-18
Category 2,94,2123-01-19
Category 3,76,2123-01-20
Category 4,29,2123-01-21
Category 0,35,2123-01-22
Category 1,81,2123-01-23
Category 2,93,2123-01-24
Category 3,92,2123-01-25
Category 4,34,2123-01-26
Category 0,31,2123-01-27
Category 1,13,2123-01-28
Category 2,71,2123-01-29
Category 3,45,2123-01-30
Category 4,92,2123-01-31
Category 0,68,2123-02-01
Category 1,20,2123-02-02
Category 2,99,2123-02-03
Category 3,80,2123-02-04
Category 4,18,2123-02-05
Category 0,98,2123-02-06
Category 1,84,2123-02-07
Category 2,73,2123-02-08
Category 3,58,2123-02-09
Category 4,87,2123-02-10
Category 0,60,2123-02-11
Category 1,62,2123-02-12
Category 2,52,2123-02-13
Category 3,77,2123-02-14
Category 4,97,2123-02-15
Category 0,79,2123-02-16
Category 1,62,2123-02-17
Category 2,22,2123-02-18
Category 3,97,2123-02-19
Category 4,36,2123-02-20
Category 0,89,2123-02-21
Category 1,55,2123-02-22
Category 2,48,2123-02-23
Category 3,36,2123-02-24
Category 4,17,2123-02-25
Category 0,76,2123-02-26
Category 1,13,2123-02-27
Category 2,88,2123-02-28
Category 3,71,2123-03-01
Category 4,56,2123-03-02
Category 0,71,2123-03-03
Category 1,35,2123-03-04
Category 2,34,2123-03-05
Category 3,60,2123-03-06
Category 4,24,2123-03-07
Category 0,76,2123-03-08
Category 1,13,2123-03-09
Category 2,81,2123-03-10
Category 3,91,2123-03-11
Category 4,73,2123-03-12
Category 0,16,2123-03-13
Category 1,42,2123-03-14
Category 2,21,2123-03-15
Category 3,86,2123-03-16
Category 4,35,2123-03-17
Category 0,50,2123-03-18
Category 1,75,2123-03-19
Category 2,38,2123-03-20
Category 3,65,2123-03-21
Category 4,69,2123-03-22
Category 0,61,2123-03-23
Category 1,54,2123-03-24
Category 2,67,2123-03-25
Category 3,38,2123-03-26
Category 4,75,2123-03-27
Category 0,73,2123-03-28
Category 1,74,2123-03-29
Category 2,67,2123-03-30
Category 3,49,2123-03-31
Category 4,21,2123-04-01
Category 0,59,2123-04-02
Category 1,76,2123-04-03
Category 2,54,2123-04-04
Category 3,61,2123-04-05
Category 4,93,2123-04-06
Category 0,68,2123-04-07
Category 1,94,2123-04-08
Category 2,51,2123-04-09
Category 3,61,2123-04-10
Category 4,90,2123-04-11
Category 0,18,2123-04-12
Category 1,40,2123-04-13
Category 2,27,2123-04-14
Category 3,36,2123-04-15
Category 4,44,2123-04-16
Category 0,75,2123-04-17
Category 1,91,2123-04-18
Category 2,78,2123-04-19
Category 3,75,2123-04-20
Category 4,38,2123-04-21
Category 0,95,2123-04-22
Category 1,35,2123-04-23
Category 2,19,2123-04-24
Category 3,21,2123-04-25
Category 4,44,2123-04-26
Category 0,71,2123-04-27
Category 1,51,2123-04-28
Category 2,17,2123-04-29
Category 3,83,2123-04-30
Category 4,27,2123-05-01
Category 0,37,2123-05-02
Category 1,80,2123-05-03
Category 2,59,2123-05-04
Category 3,53,2123-05-05
Category 4,52,2123-05-06
Category 0,46,2123-05-07
Category 1,71,2123-05-08
Category 2,29,2123-05-09
Category 3,38,2123-05-10
Category 4,59,2123-05-11
Category 0,88,2123-05-12
Category 1,16,2123-05-13
Category 2,41,2123-05-14
Category 3,47,2123-05-15
Category 4,60,2123-05-16
Category 0,15,2123-05-17
Category 1,56,2123-05-18
Category 2,65,2123-05-19
Category 3,92,2123-05-20
Category 4,98,2123-05-21
Category 0,58,2123-05-22
Category 1,20,2123-05-23
Category 2,73,2123-05-24
Category 3,27,2123-05-25
Category 4,87,2123-05-26
Category 0,41,2123-05-27
Category 1,52,2123-05-28
Category 2,38,2123-05-29
Category 3,32,2123-05-30
Category 4,42,2123-05-31
Category 0,25,2123-06-01
Category 1,67,2123-06-02
Category 2,87,2123-06-03
Category 3,83,2123-06-04
Category 4,48,2123-06-05
Category 0,28,2123-06-06
Category 1,56,2123-06-07
Category 2,98,2123-06-08
Category 3,41,2123-06-09
Category 4,31,2123-06-10
Category 0,88,2123-06-11
Category 1,52,2123-06-12
Category 2,17,2123-06-13
Category 3,68,2123-06-14
Category 4,85,2123-06-15
Category 0,33,2123-06-16
Category 1,76,2123-06-17
Category 2,59,2123-06-18
Category 3,30,2123-06-19
Category 4,30,2123-06-20
Category 0,14,2123-06-21
Category 1,12,2123-06-22
Category 2,89,2123-06-23
Category 3,87,2123-06-24
Category 4,34,2123-06-25
Category 0,34,2123-06-26
Category 1,84,2123-06-27
Category 2,81,2123-06-28
Category 3,68,2123-06-29
Category 4,55,2123-06-30
Category 0,42,2123-07-01
Category 1,15,2123-07-02
Category 2,35,2123-07-03
Category 3,57,2123-07-04
Category 4,77,2123-07-05
Category 0,39,2123-07-06
Category 1,71,2123-07-07
Category 2,80,2123-07-08
Category 3,84,2123-07-09
Category 4,94,2123-07-10
Category 0,45,2123-07-11
Category 1,54,2123-07-12
Category 2,29,2123-07-13
Category 3,42,2123-07-14
Category 4,75,2123-07-15
Category 0,98,2123-07-16
Category 1,36,2123-07-17
Category 2,62,2123-07-18
Category 3,62,2123-07-19
Category 4,71,2123-07-20
Category 0,66,2123-07-21
Category 1,26,2123-07-22
Category 2,64,2123-07-23
Category 3,99,2123-07-24
Category 4,33,2123-07-25
Category 0,33,2123-07-26
Category 1,78,2123-07-27
Category 2,37,2123-07-28
Category 3,12,2123-07-29
Category 4,95,2123-07-30
Category 0,38,2123-07-31
Category 1,14,2123-08-01
Category 2,90,2123-08-02
Category 3,68,2123-08-03
Category 4,38,2123-08-04
Category 0,55,2123-08-05
Category 1,82,2123-08-06
Category 2,60,2123-08-07
Category 3,56,2123-08-08
Category 4,62,2123-08-09
Category 0,19,2123-08-10
Category 1,84,2123-08-11
Category 2,28,2123-08-12
Category 3,83,2123-08-13
Category 4,13,2123-08-14
Category 0,53,2123-08-15
Category 1,45,2123-08-16
Category 2,94,2123-08-17
Category 3,57,2123-08-18
Category 4,24,2123-08-19
Category 0,43,2123-08-20
Category 1,49,2123-08-21
Category 2,97,2123-08-22
Category 3,78,2123-08-23
Category 4,56,2123-08-24
Category 0,65,2123-08-25
Category 1,19,2123-08-26
Category 2,77,2123-08-27
Category 3,80,2123-08-28
Category 4,40,2123-08-29
Category 0,39,2123-08-30
Category 1,34,2123-08-31
Category 2,31,2123-09-01
Category 3,63,2123-09-02
Category 4,58,2123-09-03
Category 0,73,2123-09-04
Category 1,54,2123-09-05
Category 2,40,2123-09-06
Category 3,80,2123-09-07
Category 4,94,2123-09-08
Category 0,62,2123-09-09
Category 1,18,2123-09-10
Category 2,90,2123-09-11
Category 3,50,2123-09-12
Category 4,78,2123-09-13
Category 0,27,2123-09-14
Category 1,11,2123-09-15
Category 2,90,2123-09-16
Category 3,95,2123-09-17
Category 4,86,2123-09-18
Category 0,54,2123-09-19
Category 1,78,2123-09-20
Category 2,20,2123-09-21
Category 3,26,2123-09-22
Category 4,96,2123-09-23
Category 0,95,2123-09-24
Category 1,67,2123-09-25
Category 2,55,2123-09-26
Category 3,76,2123-09-27
Category 4,18,2123-09-28
Category 0,37,2123-09-29
Category 1,85,2123-09-30
Category 2,69,2123-10-01
Category 3,48,2123-10-02
Category 4,97,2123-10-03
Category 0,18,2123-10-04
Category 1,72,2123-10-05
Category 2,32,2123-10-06
Category 3,49,2123-10-07
Category 4,12,2123-10-08
Category 0,14,2123-10-09
Category 1,78,2123-10-10
Category 2,79,2123-10-11
Category 3,71,2123-10-12
Category 4,28,2123-10-13
Category 0,57,2123-10-14
Category 1,24,2123-10-15
Category 2,65,2123-10-16
Category 3,89,2123-10-17
Category 4,39,2123-10-18
Category 0,80,2123-10-19
Category 1,100,2123-10-20
Category 2,44,2123-10-21
Category 3,67,2123-10-22
Category 4,97,2123-10-23
Category 0,99,2123-10-24
Category 1,74,2123-10-25
Category 2,11,2123-10-26
Category 3,75,2123-10-27
Category 4,44,2123-10-28
Category 0,27,2123-10-29
Category 1,95,2123-10-30
Category 2,55,2123-10-31
Category 3,77,2123-11-01
Category 4,31,2123-11-02
Category 0,92,2123-11-03
Category 1,35,2123-11-04
Category 2,94,2123-11-05
Category 3,91,2123-11-06
Category 4,69,2123-11-07
Category 0,60,2123-11-08
Category 1,77,2123-11-09
Category 2,38,2123-11-10
Category 3,17,2123-11-11
Category 4,32,2123-11-12
Category 0,63,2123-11-13
Category 1,84,2123-11-14
Category 2,84,2123-11-15
Category 3,26,2123-11-16
Category 4,37,2123-11-17
Category 0,24,2123-11-18
Category 1,19,2123-11-19
Category 2,12,2123-11-20
Category 3,12,2123-11-21
Category 4,27,2123-11-22
Category 0,10,2123-11-23
Category 1,42,2123-11-24
Category 2,43,2123-11-25
Category 3,58,2123-11-26
Category 4,40,2123-11-27
Category 0,20,2123-11-28
Category 1,94,2123-11-29
Category 2,45,2123-11-30
Category 3,91,2123-12-01
Category 4,89,2123-12-02
Category 0,94,2123-12-03
Category 1,97,2123-12-04
Category 2,24,2123-12-05
Category 3,41,2123-12-06
Category 4,47,2123-12-07
Category 0,85,2123-12-08
Category 1,32,2123-12-09
Category 2,84,2123-12-10
Category 3,68,2123-12-11
Category 4,72,2123-12-12
Category 0,26,2123-12-13
Category 1,36,2123-12-14
Category 2,18,2123-12-15
Category 3,65,2123-12-16
Category 4,52,2123-12-17
Category 0,70,2123-12-18
Category 1,15,2123-12-19
Category 2,85,2123-12-20
Category 3,46,2123-12-21
Category 4,25,2123-12-22
Category 0,100,2123-12-23
Category 1,18,2123-12-24
Category 2,32,2123-12-25
Category 3,97,2123-12-26
Category 4,30,2123-12-27
Category 0,74,2123-12-28
Category 1,22,2123-12-29
Category 2,68,2123-12-30
Category 3,53,2123-12-31
Category 4,24,2124-01-01
Category 0,47,2124-01-02
Category 1,24,2124-01-03
Category 2,50,2124-01-04
Category 3,21,2124-01-05
Category 4,87,2124-01-06
Category 0,12,2124-01-07
Category 1,98,2124-01-08
Category 2,14,2124-01-09
Category 3,14,2124-01-10
Category 4,63,2124-01-11
Category 0,52,2124-01-12
Category 1,22,2124-01-13
Category 2,65,2124-01-14
Category 3,65,2124-01-15
Category 4,74,2124-01-16
Category 0,14,2124-01-17
Category 1,13,2124-01-18
Category 2,51,2124-01-19
Category 3,13,2124-01-20
Category 4,72,2124-01-21
Category 0,79,2124-01-22
Category 1,26,2124-01-23
Category 2,79,2124-01-24
Category 3,38,2124-01-25
Category 4,90,2124-01-26
Category 0,32,2124-01-27
Category 1,77,2124-01-28
Category 2,57,2124-01-29
Category 3,75,2124-01-30
Category 4,91,2124-01-31
Category 0,27,2124-02-01
Category 1,93,2124-02-02
Category 2,31,2124-02-03
Category 3,50,2124-02-04
Category 4,82,2124-02-05
Category 0,32,2124-02-06
Category 1,50,2124-02-07
Category 2,99,2124-02-08
Category 3,55,2124-02-09
Category 4,21,2124-02-10
Category 0,62,2124-02-11
Category 1,44,2124-02-12
Category 2,43,2124-02-13
Category 3,37,2124-02-14
Category 4,20,2124-02-15
Category 0,30,2124-02-16
Category 1,10,2124-02-17
Category 2,46,2124-02-18
Category 3,74,2124-02-19
Category 4,85,2124-02-20
Category 0,69,2124-02-21
Category 1,92,2124-02-22
Category 2,14,2124-02-23
Category 3,45,2124-02-24
Category 4,89,2124-02-25
Category 0,64,2124-02-26
Category 1,78,2124-02-27
Category 2,14,2124-02-28
Category 3,29,2124-02-29
Category 4,66,2124-03-01
Category 0,22,2124-03-02
Category 1,44,2124-03-03
Category 2,58,2124-03-04
Category 3,27,2124-03-05
Category 4,51,2124-03-06
Category 0,77,2124-03-07
Category 1,86,2124-03-08
